species_id,sciname,kingdom,phylum,tot_count_cells,cell_count_cutoff,num_countries,xbd
W-Msc-420987,Spengleria rostrata,Animalia,Mollusca,459,22.95,10,transboundary
W-Msc-420991,Jouannetia quillingi,Animalia,Mollusca,193,9.65,3,transboundary
W-Msc-421001,Pandora bushiana,Animalia,Mollusca,588,29.4,12,transboundary
W-Msc-421003,Asthenothaerus hemphilli,Animalia,Mollusca,723,36.15,12,transboundary
W-Msc-421010,Plectodon granulatus,Animalia,Mollusca,862,43.1,15,transboundary
W-Msc-422678,Mercenaria campechiensis,Animalia,Mollusca,826,41.3,18,transboundary
W-Msc-422914,Ruditapes decussatus,Animalia,Mollusca,978,48.9,19,transboundary
W-Msc-423165,Astarte esquimalti,Animalia,Mollusca,476,23.8,6,transboundary
W-Msc-423498,Macoma obliqua,Animalia,Mollusca,774,38.7,2,transboundary
W-Msc-423927,Mitra papalis,Animalia,Mollusca,1090,54.5,18,transboundary
W-Msc-426289,Conus adamsonii,Animalia,Mollusca,102,5.1,6,transboundary
W-Msc-426318,Conus andamanensis,Animalia,Mollusca,320,16,7,transboundary
W-Msc-426372,Conus aurisiacus,Animalia,Mollusca,447,22.35,4,transboundary
W-Msc-426417,Conus bozzettii,Animalia,Mollusca,140,7,5,transboundary
W-Msc-426449,Conus cervus,Animalia,Mollusca,1419,70.95,21,transboundary
W-Msc-426454,Conus circumactis,Animalia,Mollusca,1059,52.95,14,transboundary
W-Msc-426455,Conus circumcisus,Animalia,Mollusca,1312,65.6,14,transboundary
W-Msc-426469,Conus cuvieri,Animalia,Mollusca,248,12.4,8,transboundary
W-Msc-426487,Conus encaustus,Animalia,Mollusca,144,7.2,5,transboundary
W-Msc-426490,Conus eugrammatus,Animalia,Mollusca,698,34.9,9,transboundary
W-Msc-426492,Conus excelsus,Animalia,Mollusca,1122,56.1,16,transboundary
W-Msc-426493,Conus exiguus,Animalia,Mollusca,43,2.15,3,transboundary
W-Msc-426494,Conus eximius,Animalia,Mollusca,1143,57.15,9,transboundary
W-Msc-426497,Conus ferrugineus,Animalia,Mollusca,1721,86.05,18,transboundary
W-Msc-428182,Conus lienardi,Animalia,Mollusca,76,3.8,3,transboundary
W-Msc-428202,Conus marchionatus,Animalia,Mollusca,9,0.45,1,singlecountry
W-Msc-428254,Conus puncticulatus,Animalia,Mollusca,40,2,3,transboundary
W-Msc-428349,Conus sanderi,Animalia,Mollusca,191,9.55,3,transboundary
W-Msc-428373,Conus sulcocastaneus,Animalia,Mollusca,415,20.75,7,transboundary
W-Msc-428376,Conus suturatus,Animalia,Mollusca,1536,76.8,15,transboundary
W-Msc-428377,Conus swainsoni,Animalia,Mollusca,117,5.85,4,transboundary
W-Msc-428403,Conus vimineus,Animalia,Mollusca,1116,55.8,10,transboundary
W-Msc-428408,Conus voluminalis,Animalia,Mollusca,1295,64.75,13,transboundary
W-Msc-428410,Conus wittigi,Animalia,Mollusca,412,20.6,6,transboundary
W-Msc-428931,Lovellona peaseana,Animalia,Mollusca,284,14.2,4,transboundary
W-Msc-428940,Conus biliosus,Animalia,Mollusca,1740,87,27,transboundary
W-Msc-428986,Conus raoulensis,Animalia,Mollusca,19,0.95,4,transboundary
W-Msc-428994,Conus saecularis,Animalia,Mollusca,725,36.25,8,transboundary
W-Msc-429011,Conus visagenus,Animalia,Mollusca,9,0.45,1,singlecountry
W-Msc-430142,Taranteconus chiangi,Animalia,Mollusca,588,29.4,17,transboundary
W-Msc-430319,Turritella variegata,Animalia,Mollusca,556,27.8,12,transboundary
W-Msc-430327,Conus cedonulli,Animalia,Mollusca,6,0.3,3,transboundary
W-Msc-430397,Cadlina sparsa,Animalia,Mollusca,1095,54.75,14,transboundary
W-Msc-430414,Atlanta californiensis,Animalia,Mollusca,209,10.45,3,transboundary
W-Msc-430441,Conus wallangra,Animalia,Mollusca,376,18.8,5,transboundary
W-Msc-430582,Prionovolva brevis,Animalia,Mollusca,1643,82.15,17,transboundary
W-Msc-431060,Ovula costellata,Animalia,Mollusca,1537,76.85,18,transboundary
W-Msc-431078,Volva volva,Animalia,Mollusca,3443,172.15,39,transboundary
W-Msc-431245,Kuroshiovolva shingoi,Animalia,Mollusca,1042,52.1,17,transboundary
W-Msc-432297,Cyphoma gibbosum,Animalia,Mollusca,774,38.7,17,transboundary
W-Msc-432640,Crassispira apicata,Animalia,Mollusca,627,31.35,16,transboundary
W-Msc-432643,Crassispira affinis,Animalia,Mollusca,151,7.55,6,transboundary
W-Msc-432776,Mitromorpha dormitor,Animalia,Mollusca,172,8.6,7,transboundary
W-Msc-432905,Aforia goniodes,Animalia,Mollusca,441,22.05,6,transboundary
W-Msc-433129,Bellaspira margaritensis,Animalia,Mollusca,126,6.3,7,transboundary
W-Msc-433162,Brachytoma rioensis,Animalia,Mollusca,115,5.75,1,singlecountry
W-Msc-433174,Buchema hadromeres,Animalia,Mollusca,168,8.4,9,transboundary
W-Msc-433176,Buchema liella,Animalia,Mollusca,333,16.65,11,transboundary
W-Msc-433195,Carinodrillia braziliensis,Animalia,Mollusca,70,3.5,1,singlecountry
W-Msc-433223,Clathrodrillia gibbosa,Animalia,Mollusca,52,2.6,5,transboundary
W-Msc-433274,Clavus bilineatus,Animalia,Mollusca,566,28.3,7,transboundary
W-Msc-433276,Clavus canalicularis,Animalia,Mollusca,267,13.35,5,transboundary
W-Msc-433291,Clavus lamberti,Animalia,Mollusca,1338,66.9,20,transboundary
W-Msc-433302,Clavus unizonalis,Animalia,Mollusca,981,49.05,16,transboundary
W-Msc-433320,Cochlespira elongata,Animalia,Mollusca,150,7.5,1,singlecountry
W-Msc-433422,Crassispira pellisphocae,Animalia,Mollusca,455,22.75,14,transboundary
W-Msc-433501,Daphnella aureola,Animalia,Mollusca,608,30.4,8,transboundary
W-Msc-433540,Daphnella mitrellaformis,Animalia,Mollusca,961,48.05,23,transboundary
W-Msc-433565,Darbya lira,Animalia,Mollusca,114,5.7,7,transboundary
W-Msc-433604,Drillia lignaria,Animalia,Mollusca,4,0.2,1,singlecountry
W-Msc-433648,Etrema crassilabrum,Animalia,Mollusca,362,18.1,6,transboundary
W-Msc-433682,Eucithara alacris,Animalia,Mollusca,477,23.85,10,transboundary
W-Msc-433709,Eucithara coronata,Animalia,Mollusca,673,33.65,8,transboundary
W-Msc-433824,Funa hadra,Animalia,Mollusca,95,4.75,8,transboundary
W-Msc-433841,Gemmula congener,Animalia,Mollusca,2476,123.8,23,transboundary
W-Msc-433848,Gemmula graeffei,Animalia,Mollusca,1058,52.9,14,transboundary
W-Msc-433854,Gemmula kieneri,Animalia,Mollusca,1433,71.65,17,transboundary
W-Msc-433946,Gymnobela agassizii,Animalia,Mollusca,169,8.45,7,transboundary
W-Msc-434022,Hindsiclava rosenstielana,Animalia,Mollusca,547,27.35,15,transboundary
W-Msc-434035,Inodrillia aepynota,Animalia,Mollusca,578,28.9,13,transboundary
W-Msc-434036,Inodrillia avira,Animalia,Mollusca,188,9.4,5,transboundary
W-Msc-434039,Inodrillia miamia,Animalia,Mollusca,243,12.15,6,transboundary
W-Msc-434119,Kermia bifasciata,Animalia,Mollusca,1029,51.45,13,transboundary
W-Msc-434133,Kermia melanoxytum,Animalia,Mollusca,731,36.55,12,transboundary
W-Msc-434267,Lienardia nigrocincta,Animalia,Mollusca,1226,61.3,14,transboundary
W-Msc-434288,Lioglyphostoma jousseaumei,Animalia,Mollusca,672,33.6,15,transboundary
W-Msc-434300,Lorabela pelseneri,Animalia,Mollusca,911,45.55,3,transboundary
W-Msc-434316,Macteola segesta,Animalia,Mollusca,754,37.7,12,transboundary
W-Msc-434331,Mangelia ceroplasta,Animalia,Mollusca,121,6.05,5,transboundary
W-Msc-434398,Microdaphne morrisoni,Animalia,Mollusca,1056,52.8,17,transboundary
W-Msc-434418,Miraclathurella herminea,Animalia,Mollusca,796,39.8,16,transboundary
W-Msc-434459,Naudedrillia mitromorpha,Animalia,Mollusca,5,0.25,1,singlecountry
W-Msc-434652,Pleurotomella aguayoi,Animalia,Mollusca,124,6.2,1,singlecountry
W-Msc-434708,Polystira formosissima,Animalia,Mollusca,94,4.7,1,singlecountry
W-Msc-434903,Spirotropis stirophora,Animalia,Mollusca,778,38.9,14,transboundary
W-Msc-434923,Splendrillia carolinae,Animalia,Mollusca,567,28.35,10,transboundary
W-Msc-434999,Suavodrillia textilia,Animalia,Mollusca,172,8.6,3,transboundary
W-Msc-435041,Thatcheria mirabilis,Animalia,Mollusca,751,37.55,8,transboundary
W-Msc-435075,Tritonoturris amabilis,Animalia,Mollusca,820,41,16,transboundary
W-Msc-435104,Turricula javana,Animalia,Mollusca,2398,119.9,25,transboundary
W-Msc-435126,Turris babylonia,Animalia,Mollusca,2729,136.45,24,transboundary
W-Msc-435129,Turris crispa,Animalia,Mollusca,1601,80.05,17,transboundary
W-Msc-435248,Zemacies queenslandica,Animalia,Mollusca,247,12.35,4,transboundary
W-Msc-437176,Pedicularia pacifica,Animalia,Mollusca,1408,70.4,9,transboundary
W-Msc-437365,Echinolittorina cinerea,Animalia,Mollusca,210,10.5,5,transboundary
W-Msc-437372,Echinolittorina melanacme,Animalia,Mollusca,1859,92.95,18,transboundary
W-Msc-437373,Echinolittorina millegrana,Animalia,Mollusca,3438,171.9,41,transboundary
W-Msc-438561,Duplicaria baileyi,Animalia,Mollusca,681,34.05,11,transboundary
W-Msc-438685,Hastula matheroniana,Animalia,Mollusca,951,47.55,16,transboundary
W-Msc-438734,Terebra affinis,Animalia,Mollusca,1478,73.9,23,transboundary
W-Msc-438744,Terebra nebulosa,Animalia,Mollusca,1207,60.35,15,transboundary
W-Msc-438748,Terebra paucistriata,Animalia,Mollusca,941,47.05,15,transboundary
W-Msc-438749,Terebra undulata,Animalia,Mollusca,1048,52.4,13,transboundary
W-Msc-438782,Duplicaria duplicata,Animalia,Mollusca,548,27.4,4,transboundary
W-Msc-438902,Sepia grahami,Animalia,Mollusca,13,0.65,1,singlecountry
W-Msc-438909,Sepia plana,Animalia,Mollusca,49,2.45,1,singlecountry
W-Msc-438910,Sepia senta,Animalia,Mollusca,38,1.9,1,singlecountry
W-Msc-438913,Sepiella mangkangunga,Animalia,Mollusca,10,0.5,1,singlecountry
W-Msc-445308,Haliotis corrugata,Animalia,Mollusca,15,0.75,2,transboundary
W-Msc-445319,Haliotis diversicolor,Animalia,Mollusca,234,11.7,3,transboundary
W-Msc-445325,Haliotis fulgens,Animalia,Mollusca,13,0.65,2,transboundary
W-Msc-445332,Haliotis jacnensis,Animalia,Mollusca,1159,57.95,15,transboundary
W-Msc-445340,Haliotis ovina,Animalia,Mollusca,3394,169.7,26,transboundary
W-Msc-445354,Haliotis rubra,Animalia,Mollusca,216,10.8,1,singlecountry
W-Msc-445357,Haliotis rufescens,Animalia,Mollusca,53,2.65,2,transboundary
W-Msc-445374,Haliotis walallensis,Animalia,Mollusca,37,1.85,2,transboundary
W-Msc-445437,Haliotis planata,Animalia,Mollusca,327,16.35,7,transboundary
W-Msc-445651,Littorina keenae,Animalia,Mollusca,80,4,2,transboundary
W-Msc-446538,Turritella bacillum,Animalia,Mollusca,287,14.35,6,transboundary
W-Msc-446545,Turritella cingulifera,Animalia,Mollusca,3009,150.45,21,transboundary
W-Msc-446561,Turritella hookeri,Animalia,Mollusca,7,0.35,1,singlecountry
W-Msc-446914,Littorina flava,Animalia,Mollusca,251,12.55,10,transboundary
W-Msc-446936,Tectarius coronatus,Animalia,Mollusca,777,38.85,5,transboundary
W-Msc-446938,Tectarius grandinatus,Animalia,Mollusca,246,12.3,6,transboundary
W-Msc-447359,Terebra maculata,Animalia,Mollusca,4700,235,46,transboundary
W-Msc-447929,Agaronia travassosi,Animalia,Mollusca,30,1.5,1,singlecountry
W-Msc-448169,Olivancillaria urceus,Animalia,Mollusca,172,8.6,3,transboundary
W-Msc-448231,Olivella myrmecoon,Animalia,Mollusca,11,0.55,4,transboundary
W-Msc-448233,Olivella orejasmirandai,Animalia,Mollusca,72,3.6,2,transboundary
W-Msc-448360,Fusinus genticus,Animalia,Mollusca,63,3.15,6,transboundary
W-Msc-448927,Fusinus nicobaricus,Animalia,Mollusca,4691,234.55,55,transboundary
W-Msc-449924,Trochus niloticus,Animalia,Mollusca,2885,144.25,31,transboundary
W-Msc-449949,Clypeosectus delectus,Animalia,Mollusca,1946,97.3,17,transboundary
W-Msc-449951,Cyathermia naticoides,Animalia,Mollusca,2232,111.6,18,transboundary
W-Msc-449953,Desbruyeresia cancellata,Animalia,Mollusca,2984,149.2,22,transboundary
W-Msc-449956,Desbruyeresia spinosa,Animalia,Mollusca,2989,149.45,24,transboundary
W-Msc-449957,Echinopelta fistulosa,Animalia,Mollusca,1543,77.15,13,transboundary
W-Msc-449962,Hirtopelta hirta,Animalia,Mollusca,702,35.1,11,transboundary
W-Msc-449963,Hyalogyrina globularis,Animalia,Mollusca,108,5.4,3,transboundary
W-Msc-449966,Ifremeria nautilei,Animalia,Mollusca,2507,125.35,22,transboundary
W-Msc-449979,Lepetodrilus schrolli,Animalia,Mollusca,731,36.55,16,transboundary
W-Msc-449981,Lirapex granularis,Animalia,Mollusca,488,24.4,11,transboundary
W-Msc-449987,Neolepetopsis gordensis,Animalia,Mollusca,196,9.8,4,transboundary
W-Msc-449990,Neomphalus fretterae,Animalia,Mollusca,1140,57,15,transboundary
W-Msc-449991,Nodopelta heminoda,Animalia,Mollusca,2180,109,18,transboundary
W-Msc-449994,Pachydermia laevis,Animalia,Mollusca,2041,102.05,17,transboundary
W-Msc-449995,Pachydermia sculpta,Animalia,Mollusca,3671,183.55,25,transboundary
W-Msc-449998,Peltospira operculata,Animalia,Mollusca,1860,93,17,transboundary
W-Msc-449999,Planorbidella depressa,Animalia,Mollusca,1931,96.55,24,transboundary
W-Msc-450000,Planorbidella planispira,Animalia,Mollusca,861,43.05,12,transboundary
W-Msc-450001,Provanna buccinoides,Animalia,Mollusca,2984,149.2,22,transboundary
W-Msc-450002,Provanna glabra,Animalia,Mollusca,41,2.05,2,transboundary
W-Msc-450005,Provanna laevis,Animalia,Mollusca,231,11.55,4,transboundary
W-Msc-450008,Provanna muricata,Animalia,Mollusca,2734,136.7,26,transboundary
W-Msc-450009,Provanna nassariaeformis,Animalia,Mollusca,3083,154.15,27,transboundary
W-Msc-450011,Provanna segonzaci,Animalia,Mollusca,2106,105.3,22,transboundary
W-Msc-450012,Provanna variabilis,Animalia,Mollusca,156,7.8,3,transboundary
W-Msc-450018,Rhynchopelta concentrica,Animalia,Mollusca,1269,63.45,15,transboundary
W-Msc-450021,Symmetromphalus hageni,Animalia,Mollusca,731,36.55,16,transboundary
W-Msc-450653,Microvoluta joloensis,Animalia,Mollusca,2849,142.45,35,transboundary
W-Msc-450671,Volutomitra persephone,Animalia,Mollusca,45,2.25,5,transboundary
W-Msc-451657,Plakobranchus ocellatus,Animalia,Mollusca,2997,149.85,43,transboundary
W-Msc-456564,Cerithidea cingulata,Animalia,Mollusca,3769,188.45,36,transboundary
W-Msc-456573,Coccopigya punctoradiata,Animalia,Mollusca,39,1.95,2,transboundary
W-Msc-456582,Acmaea mitra,Animalia,Mollusca,653,32.65,9,transboundary
W-Msc-456588,Lottia digitalis,Animalia,Mollusca,480,24,7,transboundary
W-Msc-456593,Lottia gigantea,Animalia,Mollusca,55,2.75,2,transboundary
W-Msc-456602,Lottia pelta,Animalia,Mollusca,436,21.8,6,transboundary
W-Msc-456629,Patelloida alticostata,Animalia,Mollusca,346,17.3,2,transboundary
W-Msc-456641,Patelloida striata,Animalia,Mollusca,1300,65,14,transboundary
W-Msc-456656,Nacella deaurata,Animalia,Mollusca,369,18.45,4,transboundary
W-Msc-456657,Nacella magellanica,Animalia,Mollusca,681,34.05,4,transboundary
W-Msc-456658,Nacella mytilina,Animalia,Mollusca,406,20.3,4,transboundary
W-Msc-456742,Babylonia spirata,Animalia,Mollusca,3451,172.55,33,transboundary
W-Msc-457144,Nassarina thetys,Animalia,Mollusca,75,3.75,1,singlecountry
W-Msc-457147,Astyris antares,Animalia,Mollusca,299,14.95,10,transboundary
W-Msc-457449,Bretskya scapula,Animalia,Mollusca,506,25.3,8,transboundary
W-Msc-457451,Epicodakia nodulosa,Animalia,Mollusca,1165,58.25,17,transboundary
W-Msc-457452,Ferrocina multiradiata,Animalia,Mollusca,372,18.6,7,transboundary
W-Msc-457553,Parabuccinum rauscherti,Animalia,Mollusca,81,4.05,4,transboundary
W-Msc-457573,Wunderpus photogenicus,Animalia,Mollusca,1517,75.85,15,transboundary
W-Msc-457731,Spondylus exiguus,Animalia,Mollusca,1626,81.3,20,transboundary
W-Msc-457735,Spondylus orstomi,Animalia,Mollusca,2125,106.25,19,transboundary
W-Msc-457973,Galeoctopus lateralis,Animalia,Mollusca,1638,81.9,25,transboundary
W-Msc-458229,Marshallora ostenta,Animalia,Mollusca,75,3.75,3,transboundary
W-Msc-458324,Falcidens longus,Animalia,Mollusca,552,27.6,6,transboundary
W-Msc-458669,Hypselodoris bennetti,Animalia,Mollusca,326,16.3,2,transboundary
W-Msc-458729,Cypraea childreni,Animalia,Mollusca,1672,83.6,27,transboundary
W-Msc-459085,Drupa morum,Animalia,Mollusca,2184,109.2,37,transboundary
W-Msc-464091,Austriella corrugata,Animalia,Mollusca,3150,157.5,40,transboundary
W-Msc-464122,Ctena bella,Animalia,Mollusca,4604,230.2,55,transboundary
W-Msc-464132,Discolucina virginea,Animalia,Mollusca,844,42.2,8,transboundary
W-Msc-464137,Divalinga quadrisulcata,Animalia,Mollusca,191,9.55,1,singlecountry
W-Msc-464157,Epicodakia sweeti,Animalia,Mollusca,2246,112.3,36,transboundary
W-Msc-464161,Fimbria fimbriata,Animalia,Mollusca,3817,190.85,36,transboundary
W-Msc-464200,Lucinoma annulata,Animalia,Mollusca,1104,55.2,11,transboundary
W-Msc-464250,Parvilucina tenuisculpta,Animalia,Mollusca,586,29.3,3,transboundary
W-Msc-464253,Pleurolucina hendersoni,Animalia,Mollusca,316,15.8,10,transboundary
W-Msc-464261,Radiolucina amianta,Animalia,Mollusca,369,18.45,7,transboundary
W-Msc-464366,Calyptogena magnifica,Animalia,Mollusca,1882,94.1,16,transboundary
W-Msc-464492,Pinctada maxima,Animalia,Mollusca,3303,165.15,24,transboundary
W-Msc-464497,Pinctada maculata,Animalia,Mollusca,3821,191.05,49,transboundary
W-Msc-464504,Pteria avicular,Animalia,Mollusca,3215,160.75,24,transboundary
W-Msc-464865,Tritonoharpa antiquata,Animalia,Mollusca,1436,71.8,17,transboundary
W-Msc-464878,Tritonoharpa pseudangasi,Animalia,Mollusca,508,25.4,4,transboundary
W-Msc-466592,Laevicardium multipunctatum,Animalia,Mollusca,931,46.55,9,transboundary
W-Msc-466594,Nemocardium centifilosum,Animalia,Mollusca,268,13.4,3,transboundary
W-Msc-467490,Ilyanassa obsoleta,Animalia,Mollusca,175,8.75,1,singlecountry
W-Msc-467850,Angaria sphaerula,Animalia,Mollusca,1381,69.05,13,transboundary
W-Msc-467973,Perotrochus quoyanus,Animalia,Mollusca,430,21.5,14,transboundary
W-Msc-467976,Perotrochus teramachii,Animalia,Mollusca,1580,79,13,transboundary
W-Msc-467983,Entemnotrochus rumphii,Animalia,Mollusca,1678,83.9,14,transboundary
W-Msc-467988,Perotrochus lucaya,Animalia,Mollusca,268,13.4,11,transboundary
W-Msc-472990,Colpospirella algida,Animalia,Mollusca,126,6.3,5,transboundary
W-Msc-473059,Argyropeza leucocephala,Animalia,Mollusca,273,13.65,6,transboundary
W-Msc-473130,Colina macrostoma,Animalia,Mollusca,1027,51.35,13,transboundary
W-Msc-473149,Rhinoclavis longicaudata,Animalia,Mollusca,1840,92,14,transboundary
W-Msc-473486,Pseudovertagus aluco,Animalia,Mollusca,2799,139.95,32,transboundary
W-Msc-473695,Bullata largillieri,Animalia,Mollusca,24,1.2,1,singlecountry
W-Msc-473962,Prunum fulminatum,Animalia,Mollusca,132,6.6,1,singlecountry
W-Msc-473968,Prunum marginatum,Animalia,Mollusca,138,6.9,6,transboundary
W-Msc-473969,Prunum martini,Animalia,Mollusca,118,5.9,3,transboundary
W-Msc-473974,Prunum pellucidum,Animalia,Mollusca,264,13.2,9,transboundary
W-Msc-473978,Prunum prunum,Animalia,Mollusca,150,7.5,6,transboundary
W-Msc-473982,Prunum rubens,Animalia,Mollusca,97,4.85,1,singlecountry
W-Msc-474068,Volvarina pontesi,Animalia,Mollusca,24,1.2,1,singlecountry
W-Msc-474073,Volvarina serrei,Animalia,Mollusca,77,3.85,1,singlecountry
W-Msc-475116,Babylonia lutosa,Animalia,Mollusca,2138,106.9,21,transboundary
W-Msc-476431,Argobuccinum ranelliforme,Animalia,Mollusca,65,3.25,3,transboundary
W-Msc-476439,Bufonaria crumena,Animalia,Mollusca,4139,206.95,38,transboundary
W-Msc-476454,Bursa lucaensis,Animalia,Mollusca,71,3.55,7,transboundary
W-Msc-476457,Bursa verrucosa,Animalia,Mollusca,25,1.25,3,transboundary
W-Msc-476466,Cabestana spengleri,Animalia,Mollusca,89,4.45,2,transboundary
W-Msc-476487,Distorsio reticularis,Animalia,Mollusca,4258,212.9,39,transboundary
W-Msc-476496,Fusitriton oregonensis,Animalia,Mollusca,1282,64.1,8,transboundary
W-Msc-476503,Gyrineum gyrinum,Animalia,Mollusca,1463,73.15,17,transboundary
W-Msc-476547,Cymatium dunkeri,Animalia,Mollusca,310,15.5,6,transboundary
W-Msc-478529,Strombus bulla,Animalia,Mollusca,3518,175.9,38,transboundary
W-Msc-488022,Oldroydia percrassa,Animalia,Mollusca,368,18.4,6,transboundary
W-Msc-488974,Pectinodonta arcuata,Animalia,Mollusca,118,5.9,8,transboundary
W-Msc-489077,Ostrea capsa,Animalia,Mollusca,96,4.8,5,transboundary
W-Msc-490672,Aeneator fontainei,Animalia,Mollusca,31,1.55,1,singlecountry
W-Msc-490699,Anomacme smithi,Animalia,Mollusca,55,2.75,2,transboundary
W-Msc-490727,Antillophos smithi,Animalia,Mollusca,192,9.6,6,transboundary
W-Msc-490729,Antillophos virginiae,Animalia,Mollusca,93,4.65,3,transboundary
W-Msc-490731,Antistreptus magellanicus,Animalia,Mollusca,260,13,4,transboundary
W-Msc-490811,Buccinum isaotakii,Animalia,Mollusca,275,13.75,5,transboundary
W-Msc-490878,Caducifer decapitata,Animalia,Mollusca,911,45.55,17,transboundary
W-Msc-490913,Clivipollia pulcher,Animalia,Mollusca,911,45.55,14,transboundary
W-Msc-490944,Engina concinna,Animalia,Mollusca,1407,70.35,16,transboundary
W-Msc-490961,Engina menkeana,Animalia,Mollusca,676,33.8,11,transboundary
W-Msc-491054,Kelletia kelletii,Animalia,Mollusca,30,1.5,2,transboundary
W-Msc-491092,Nassaria fusiformis,Animalia,Mollusca,993,49.65,27,transboundary
W-Msc-491117,Metula lintea,Animalia,Mollusca,15,0.75,4,transboundary
W-Msc-491126,Monostiolum auratum,Animalia,Mollusca,9,0.45,5,transboundary
W-Msc-491213,Pareuthria cerealis,Animalia,Mollusca,148,7.4,3,transboundary
W-Msc-491217,Pareuthria michaelseni,Animalia,Mollusca,227,11.35,4,transboundary
W-Msc-491218,Pareuthria paessleri,Animalia,Mollusca,40,2,3,transboundary
